REPORT_DATE,FATALITIES,COUNTY,change_2006_2016,indicator_2002_2006,indicator_1999_2001,indicator_1993_1998,has_accident_before_2006,name,Longitude,Latitude,Region,Family,Color,Nearest Neighbor,Region_color,simple_family
1970-01-01 00:00:00.020190409,1,24033,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1970-01-01 00:00:00.020190531,1,13089,-2.0,0,0,0,0,DeKalb,-84.22665212,33.77122192,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020190604,1,5093,-1.0,0,0,0,0,Mississippi,-90.05430077,35.76420127,S,Containment,green,Memphis (MS),#1f77b4,Reform
1970-01-01 00:00:00.020190422,1,56021,-1.0,0,0,0,0,Laramie,-104.6892193,41.30709358,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020190525,3,21099,1.0,0,0,0,1,Hart,-85.88446619,37.29970852,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020190524,1,45045,1.0,0,0,0,0,Greenville,-82.37063974,34.89387815,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020190513,1,1097,1.0,0,0,0,0,Mobile,-88.20659057,30.77909854,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.020180612,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020180508,1,34017,-2.0,0,0,0,0,Hudson,-74.07753388,40.73476975,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020190422,1,12115,1.0,0,0,0,0,Sarasota,-82.33141981,27.18432942,S,Growth Management,green,Tampa,#1f77b4,Reform
1970-01-01 00:00:00.020190223,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020190125,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020190116,1,6081,0.0,0,0,0,0,San Mateo,-122.328899,37.42298018,W,Growth Control,green,San Francisco,#d62728,Reform
1970-01-01 00:00:00.020190325,1,9009,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
1970-01-01 00:00:00.020190331,1,36039,0.0,0,0,0,0,Greene,-74.12279549,42.27638026,NE,Middle America,orange,Hartford,#9edae5,Traditional
1970-01-01 00:00:00.020190219,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020181225,1,6077,1.0,0,0,0,0,San Joaquin,-121.2712102,37.9345275,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020181219,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020180603,1,25005,-4.0,0,0,0,0,Bristol,-71.11419448,41.79709525,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1970-01-01 00:00:00.020190313,1,36107,-1.0,0,0,0,0,Tioga,-76.3061895,42.17034639,NE,Containment-Lite,green,New York (PA),#9edae5,Reform
1970-01-01 00:00:00.020190206,1,49023,0.0,0,0,0,0,Juab,-112.7847328,39.70284831,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020190219,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020180724,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020190220,1,31081,-1.0,0,0,0,0,Hamilton,-98.02280046,40.87318318,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.020190220,1,31081,-1.0,0,0,0,0,Hamilton,-98.02280046,40.87318318,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.020190102,1,36117,-1.0,0,0,0,0,Wayne,-77.02965084,43.15652579,NE,Middle America,orange,Rochester,#9edae5,Traditional
1970-01-01 00:00:00.020190210,1,26049,-1.0,0,0,0,0,Genesee,-83.70652806,43.02216976,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.020190124,2,5095,0.0,0,0,0,1,Monroe,-91.20394825,34.67772323,S,Containment,green,Memphis (AR),#1f77b4,Reform
1970-01-01 00:00:00.020181215,1,6013,-1.0,0,0,0,0,Contra Costa,-121.9281273,37.91933375,W,Growth Control,green,San Francisco,#d62728,Reform
1970-01-01 00:00:00.020181202,1,34023,0.0,0,0,0,0,Middlesex,-74.41108832,40.43949114,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020190209,1,37109,1.0,0,0,0,0,Lincoln,-81.22393811,35.48589556,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020190205,1,33007,-5.0,0,0,0,0,Coos,-71.30563958,44.68948989,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
1970-01-01 00:00:00.020190110,1,26115,-1.0,0,0,0,0,Monroe,-83.53769332,41.92832154,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.020190123,1,37119,0.0,0,0,0,0,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020190117,1,37057,-1.0,0,0,0,0,Davidson,-80.21253309,35.79311799,S,Middle America,orange,Greensboro,#1f77b4,Traditional
1970-01-01 00:00:00.020181024,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020181203,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020181219,1,6089,1.0,0,0,0,0,Shasta,-122.0409443,40.76391106,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020181203,1,40025,-1.0,0,0,0,0,Cimarron,-102.5178111,36.74826632,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020170221,1,5119,1.0,0,0,0,0,Pulaski,-92.31191414,34.76993891,S,Containment,green,Memphis (AR),#1f77b4,Reform
1970-01-01 00:00:00.020181218,1,41051,-1.0,0,0,0,0,Multnomah,-122.4157429,45.54693681,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.020190111,1,1005,1.0,0,0,0,0,Barbour,-85.39106787,31.87009042,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020170415,1,12057,-3.0,0,0,0,0,Hillsborough,-82.30867294,27.92948052,S,Growth Management,green,Tampa,#1f77b4,Reform
1970-01-01 00:00:00.020170707,1,20167,0.0,0,0,0,0,Russell,-98.76247878,38.91467637,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020181108,2,34027,-2.0,0,0,0,1,Morris,-74.54440839,40.86163004,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020180802,1,9009,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
1970-01-01 00:00:00.020180825,1,6001,0.0,0,0,0,0,Alameda,-121.888612,37.64642367,W,Growth Control,green,San Francisco,#d62728,Reform
1970-01-01 00:00:00.020181113,1,29189,-2.0,0,0,0,0,St. Louis,-90.44344187,38.64048457,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020181207,1,39159,0.0,0,0,0,0,Union,-83.37130174,40.29926661,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
1970-01-01 00:00:00.020180916,1,24021,0.0,0,0,0,0,Frederick,-77.3978074,39.4720692,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
1970-01-01 00:00:00.020180929,2,6037,-6.0,0,0,0,1,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020181004,1,41029,0.0,0,0,0,0,Jackson,-122.728377,42.43216537,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.020181128,1,12011,1.0,0,0,0,0,Broward,-80.48723143,26.15220703,S,Growth Management,green,Miami,#1f77b4,Reform
1970-01-01 00:00:00.020180817,1,55025,-2.0,0,0,0,0,Dane,-89.41786325,43.06746565,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020181001,1,38053,1.0,0,0,0,0,McKenzie,-103.3954265,47.74027674,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020181001,1,38053,1.0,0,0,0,0,McKenzie,-103.3954265,47.74027674,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020181029,1,36119,0.0,0,0,0,0,Westchester,-73.75591281,41.16176335,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020181016,1,12083,1.0,0,0,0,0,Marion,-82.05662463,29.21028272,S,Growth Management,green,Orlando,#1f77b4,Reform
1970-01-01 00:00:00.020180323,2,6059,-3.0,0,0,0,1,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020181011,1,51085,0.0,0,0,0,0,Hanover,-77.49131526,37.76033617,S,Middle America,orange,Richmond,#1f77b4,Traditional
1970-01-01 00:00:00.020180930,1,12099,2.0,0,0,0,0,Palm Beach,-80.46503899,26.64741122,S,Growth Management,green,West Palm Beach,#1f77b4,Reform
1970-01-01 00:00:00.020180924,1,51023,-1.0,0,0,0,0,Botetourt,-79.8119662,37.5570231,S,Middle America,orange,Greensboro,#1f77b4,Traditional
1970-01-01 00:00:00.020180131,1,49049,-2.0,0,0,0,0,Utah,-111.670284,40.11980262,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020171028,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020180904,1,55073,-3.0,0,0,0,0,Marathon,-89.75863384,44.89792533,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020180807,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020180630,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020180816,2,54055,-1.0,0,0,0,1,Mercer,-81.11147554,37.40564762,S,Middle America,orange,Greensboro,#1f77b4,Traditional
1970-01-01 00:00:00.020180510,1,6059,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020180422,1,6001,0.0,0,0,0,0,Alameda,-121.888612,37.64642367,W,Growth Control,green,San Francisco,#d62728,Reform
1970-01-01 00:00:00.020180811,2,12063,-2.0,0,0,0,1,Jackson,-85.21596518,30.79547704,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020180727,1,12105,-1.0,0,0,0,0,Polk,-81.69711072,27.94872638,S,Growth Management,green,Orlando,#1f77b4,Reform
1970-01-01 00:00:00.020180805,2,12001,1.0,0,0,0,1,Alachua,-82.35823348,29.67497355,S,Growth Management,green,Jacksonville,#1f77b4,Reform
1970-01-01 00:00:00.020180805,1,55105,-2.0,0,0,0,0,Rock,-89.0712802,42.67118649,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020180611,1,6077,1.0,0,0,0,0,San Joaquin,-121.2712102,37.9345275,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020171109,1,6025,-3.0,0,0,0,0,Imperial,-115.3657218,33.03935669,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020180716,1,54035,2.0,0,0,0,0,Jackson,-81.674543,38.83443006,S,Middle America,orange,Washington (WV),#1f77b4,Traditional
1970-01-01 00:00:00.020180718,2,32003,-3.0,0,0,0,1,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020180718,2,32003,-3.0,0,0,0,1,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020180627,1,13223,-1.0,0,0,0,0,Paulding,-84.86736714,33.92082846,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020180621,1,6099,-1.0,0,0,0,0,Stanislaus,-120.9979524,37.55851635,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020180508,1,34017,-2.0,0,0,0,0,Hudson,-74.07753388,40.73476975,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020180702,1,45027,0.0,0,0,0,0,Clarendon,-80.21662078,33.66542745,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020180530,1,37119,0.0,0,0,0,0,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020180613,1,17051,1.0,0,0,0,0,Fayette,-89.02441763,39.0000587,MW,Middle America,orange,St. Louis (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020180131,1,47047,0.0,0,0,0,0,Fayette,-89.41493045,35.19709994,S,Containment,green,Memphis (MS),#1f77b4,Reform
1970-01-01 00:00:00.020180525,1,13051,-3.0,0,0,0,0,Chatham,-81.13247732,32.00445256,S,Growth Management,green,Jacksonville,#1f77b4,Reform
1970-01-01 00:00:00.020180606,1,55085,0.0,0,0,0,0,Oneida,-89.52161421,45.70521979,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020180515,1,45045,1.0,0,0,0,0,Greenville,-82.37063974,34.89387815,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020171029,1,41047,0.0,0,0,0,0,Marion,-122.5849114,44.90322354,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.020180520,1,21227,1.0,0,0,0,0,Warren,-86.42358976,36.9932296,S,Containment,green,Nashville,#1f77b4,Reform
1970-01-01 00:00:00.020180516,1,40037,0.0,0,0,0,0,Creek,-96.37089402,35.90233119,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020180507,1,37119,0.0,0,0,0,0,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020180530,1,32003,-3.0,0,0,0,0,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020180525,1,21049,1.0,0,0,0,0,Clark,-84.14820158,37.97054025,MW,Middle America,orange,Cincinnati (OH),#f7b6d2,Traditional
1970-01-01 00:00:00.020180503,1,45063,1.0,0,0,0,0,Lexington,-81.27229853,33.90217281,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020180317,1,24027,-1.0,0,0,0,0,Howard,-76.93099926,39.25078653,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020180502,2,39003,0.0,0,0,0,1,Allen,-84.10584177,40.77151716,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
1970-01-01 00:00:00.020180302,1,6059,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020180501,1,12129,0.0,0,0,0,0,Wakulla,-84.40005301,30.16603091,S,Growth Management,green,Jacksonville,#1f77b4,Reform
1970-01-01 00:00:00.020180426,1,17099,2.0,0,0,0,0,LaSalle,-88.88623869,41.34406943,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020180321,1,22097,-1.0,0,0,0,0,St. Landry,-92.00579532,30.59908084,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.020180502,2,45083,-1.0,0,0,0,1,Spartanburg,-81.99110742,34.93148726,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020180426,1,51183,-1.0,0,0,0,0,Sussex,-77.26234107,36.92136549,S,Middle America,orange,Richmond,#1f77b4,Traditional
1970-01-01 00:00:00.020180313,1,26021,-2.0,0,0,0,0,Berrien,-86.41252941,41.95468812,MW,Middle America,orange,Chicago (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020180413,1,31049,0.0,0,0,0,0,Deuel,-102.3338627,41.111546,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020171115,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020171217,1,6079,0.0,0,0,0,0,San Luis Obispo,-120.4042917,35.38707354,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020180316,1,53033,-3.0,0,0,0,0,King,-121.8063614,47.49034831,W,Containment,green,Seattle,#d62728,Reform
1970-01-01 00:00:00.020180326,1,29053,0.0,0,0,0,0,Cooper,-92.80985416,38.84333073,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020180308,1,6029,1.0,0,0,0,0,Kern,-118.72959,35.34292819,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020180126,1,40131,-3.0,0,0,0,0,Rogers,-95.60476511,36.37196654,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020180320,1,36003,-1.0,0,0,0,0,Allegany,-78.02730689,42.25731952,NE,Middle America,orange,Rochester,#9edae5,Traditional
1970-01-01 00:00:00.020180302,1,29095,-3.0,0,0,0,0,Jackson,-94.34603332,39.00926211,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020170709,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020180220,1,36013,-1.0,0,0,0,0,Chautauqua,-79.36664149,42.22817594,NE,Middle America,orange,Buffalo,#9edae5,Traditional
1970-01-01 00:00:00.020160523,1,21111,0.0,0,0,0,0,Jefferson,-85.65772828,38.18834895,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020180218,1,54107,-1.0,0,0,0,0,Wood,-81.51490057,39.21127634,S,Middle America,orange,Washington (WV),#1f77b4,Traditional
1970-01-01 00:00:00.020180205,1,40117,0.0,0,0,0,0,Pawnee,-96.69954973,36.31680135,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020180117,1,22125,0.0,0,0,0,0,West Feliciana,-91.42038292,30.88038848,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.020170304,1,6111,-2.0,0,0,0,0,Ventura,-119.0848457,34.45474678,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020180109,1,17089,-2.0,0,0,0,0,Kane,-88.42861217,41.93895003,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020171214,1,22011,-1.0,0,0,0,0,Beauregard,-93.3436646,30.64776149,S,Houston,red,Houston,#1f77b4,Wild Texas
1970-01-01 00:00:00.020180131,1,28139,-2.0,0,0,0,0,Tippah,-88.90883067,34.76830318,S,Containment,green,Memphis (MS),#1f77b4,Reform
1970-01-01 00:00:00.020180122,2,1003,-2.0,0,0,0,1,Baldwin,-87.72274477,30.72782468,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.020171026,3,6065,2.0,0,0,0,1,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020180121,3,55105,-2.0,0,0,0,1,Rock,-89.0712802,42.67118649,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020170907,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020170517,1,10003,0.0,0,0,0,0,New Castle,-75.64791441,39.58150592,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.020171209,1,9003,1.0,0,0,0,0,Hartford,-72.73301048,41.80669859,NE,Middle America,orange,Hartford,#9edae5,Traditional
1970-01-01 00:00:00.020171028,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020180105,1,1121,-1.0,0,0,0,0,Talladega,-86.16587666,33.37992421,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020171208,1,12091,-1.0,0,0,0,0,Okaloosa,-86.59219666,30.69101554,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.020180101,1,32017,-1.0,0,0,0,0,Lincoln,-114.8771351,37.64342469,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020171205,1,26077,0.0,0,0,0,0,Kalamazoo,-85.53044157,42.24536002,MW,Middle America,orange,Grand Rapids,#f7b6d2,Traditional
1970-01-01 00:00:00.020170813,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020170504,2,17197,5.0,0,0,0,1,Will,-87.97829555,41.44485087,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020171114,1,32001,-2.0,0,0,0,0,Churchill,-118.3362581,39.58048345,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020171017,1,6073,-1.0,0,0,0,0,San Diego,-116.7353982,33.03386576,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020171006,1,24023,0.0,0,0,0,0,Garrett,-79.27376451,39.52849306,NE,Middle America,orange,Pittsburgh,#9edae5,Traditional
1970-01-01 00:00:00.020170915,1,6077,1.0,0,0,0,0,San Joaquin,-121.2712102,37.9345275,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020171108,1,37109,1.0,0,0,0,0,Lincoln,-81.22393811,35.48589556,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020171114,1,54049,0.0,0,0,0,0,Marion,-80.24323834,39.51008055,NE,Middle America,orange,Pittsburgh,#9edae5,Traditional
1970-01-01 00:00:00.020161129,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020170922,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020171018,1,12031,-3.0,0,0,0,0,Duval,-81.67063889,30.33214142,S,Growth Management,green,Jacksonville,#1f77b4,Reform
1970-01-01 00:00:00.020170926,1,17197,5.0,0,0,0,0,Will,-87.97829555,41.44485087,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020170829,1,6059,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020171007,1,31123,0.0,0,0,0,0,Morrill,-103.0105871,41.7164533,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020170919,1,39153,0.0,0,0,0,0,Summit,-81.53219101,41.12587569,MW,Middle America,orange,Cleveland,#f7b6d2,Traditional
1970-01-01 00:00:00.020170817,1,45029,-2.0,0,0,0,0,Colleton,-80.66691164,32.86353032,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020170912,1,1117,0.0,0,0,0,0,Shelby,-86.66137476,33.26405258,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020170531,1,16055,0.0,0,0,0,0,Kootenai,-116.7000308,47.6744641,W,Containment,green,Seattle,#d62728,Reform
1970-01-01 00:00:00.020170918,3,36081,-2.0,0,0,0,1,Queens,-73.81734511,40.70829859,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020170824,1,6073,-1.0,0,0,0,0,San Diego,-116.7353982,33.03386576,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020170820,1,13121,-1.0,0,0,0,0,Fulton,-84.46714878,33.79038574,S,Middle America,orange,Atlanta,#1f77b4,Traditional
