REPORT_DATE,FATALITIES,STATE,COUNTY,change_2007,change_2008,change_2015,change_2016,change_2006_2016,indicator_2002_2006,indicator_1999_2001,indicator_1993_1998,has_accident_before_2006,name,Longitude,Latitude,Region,Family,Color,Nearest Neighbor,Region_color,simple_family
2023-08-24,1,VA,51087,-1.0,0.0,0.0,0.0,-3.0,0,0,0,0,Henrico,-77.40505652,37.53796421,S,Middle America,orange,Richmond,#1f77b4,Traditional
2023-08-04,1,OK,40145,0.0,0.0,1.0,-1.0,0.0,0,0,0,0,Wagoner,-95.52115154,35.96138606,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
2023-02-25,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2023-05-27,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2023-01-11,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2023-06-01,1,AZ,4013,1.0,0.0,1.0,0.0,4.0,0,0,0,0,Maricopa,-112.4908888,33.34875974,W,Growth Management,green,Phoenix,#d62728,Reform
2021-08-07,1,VA,51023,0.0,0.0,0.0,-1.0,-1.0,0,0,0,0,Botetourt,-79.8119662,37.5570231,S,Middle America,orange,Greensboro,#1f77b4,Traditional
2023-07-12,3,IL,17119,0.0,0.0,0.0,1.0,1.0,0,0,0,0,Madison,-89.90510951,38.83016798,MW,Middle America,orange,St. Louis (IL),#f7b6d2,Traditional
2023-07-08,1,IN,18151,0.0,0.0,1.0,0.0,1.0,0,0,0,0,Steuben,-85.00106921,41.64408329,MW,Middle America,orange,Grand Rapids,#f7b6d2,Traditional
2023-05-13,1,CA,6039,0.0,0.0,0.0,-1.0,-2.0,0,0,0,0,Madera,-119.7624357,37.21825802,W,Growth Management,green,Sacramento,#d62728,Reform
2023-03-31,1,KS,20091,0.0,0.0,-1.0,0.0,-1.0,0,0,0,0,Johnson,-94.82256945,38.88370015,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
2023-06-10,2,GA,13067,-1.0,0.0,0.0,-1.0,-3.0,0,0,0,0,Cobb,-84.57652963,33.94183776,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2023-07-04,2,NV,32021,0.0,0.0,0.0,1.0,1.0,0,0,0,0,Mineral,-118.4346446,38.53880917,W,Growth Management,green,Sacramento,#d62728,Reform
2022-10-19,1,OR,41043,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Linn,-122.5341835,44.48880768,W,Containment,green,Portland (WA),#d62728,Reform
2023-06-16,1,GA,13089,0.0,-1.0,0.0,0.0,-2.0,0,0,0,0,DeKalb,-84.22665212,33.77122192,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2023-01-27,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2023-07-02,2,TN,47171,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Unicoi,-82.43228458,36.11077416,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2023-04-07,3,OH,39061,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,Hamilton,-84.54309843,39.19557749,S,Middle America,orange,Cincinnati (KY),#1f77b4,Traditional
2023-06-22,1,AL,1049,0.0,-1.0,0.0,0.0,-1.0,0,0,0,0,DeKalb,-85.80378574,34.46023769,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2023-05-02,1,ME,23007,0.0,0.0,0.0,-1.0,-1.0,0,0,0,0,Franklin,-70.44421037,44.97424486,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
2023-02-14,1,CA,6001,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Alameda,-121.888612,37.64642367,W,Growth Control,green,San Francisco,#d62728,Reform
2023-06-19,1,MA,25027,-1.0,-1.0,1.0,0.0,1.0,0,0,0,0,Worcester,-71.90780992,42.35111931,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
2023-05-18,7,OR,41047,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Marion,-122.5849114,44.90322354,W,Containment,green,Portland (WA),#d62728,Reform
2023-05-20,1,LA,22055,0.0,0.0,-1.0,0.0,-1.0,0,0,0,0,Lafayette,-92.0636004,30.20738593,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
2023-04-30,1,OR,41029,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Jackson,-122.728377,42.43216537,W,Containment,green,Portland (WA),#d62728,Reform
2023-05-08,1,NC,37087,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Haywood,-82.98251028,35.55576195,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2023-05-01,1,NM,35037,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,Quay,-103.5493944,35.10459783,W,Growth Control,green,Denver,#d62728,Reform
2021-08-14,1,MN,27123,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Ramsey,-93.09987304,45.01747232,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
2021-10-28,1,NH,33015,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,Rockingham,-71.12556353,42.98749699,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
2021-11-07,1,DE,10001,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Kent,-75.56844621,39.08639126,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
2023-01-30,1,CA,6065,0.0,0.0,0.0,-1.0,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
2021-02-18,1,SC,45029,-1.0,0.0,0.0,0.0,-2.0,0,0,0,0,Colleton,-80.66691164,32.86353032,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2021-02-09,1,SC,45085,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Sumter,-80.38227873,33.91600797,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2023-05-06,1,NC,37001,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Alamance,-79.39913194,36.04378576,S,Middle America,orange,Greensboro,#1f77b4,Traditional
2021-09-27,2,NV,32007,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Elko,-115.3578839,41.14601583,W,High Density,orange,Salt Lake City,#d62728,Traditional
2023-04-27,1,SC,45021,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Cherokee,-81.62012099,35.04837373,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2023-04-02,1,GA,13089,0.0,-1.0,0.0,0.0,-2.0,0,0,0,0,DeKalb,-84.22665212,33.77122192,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2023-04-02,1,GA,13089,0.0,-1.0,0.0,0.0,-2.0,0,0,0,0,DeKalb,-84.22665212,33.77122192,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2023-04-02,1,GA,13089,0.0,-1.0,0.0,0.0,-2.0,0,0,0,0,DeKalb,-84.22665212,33.77122192,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2021-04-12,1,MT,30031,0.0,-1.0,1.0,0.0,0.0,0,0,0,0,Gallatin,-111.1703288,45.54097041,W,High Density,orange,Salt Lake City,#d62728,Traditional
2022-08-05,2,CA,6081,0.0,0.0,0.0,1.0,0.0,0,0,0,0,San Mateo,-122.328899,37.42298018,W,Growth Control,green,San Francisco,#d62728,Reform
2022-06-28,1,CA,6107,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,Tulare,-118.8004216,36.22081997,W,Growth Management,green,Los Angeles,#d62728,Reform
2022-10-25,1,CA,6081,0.0,0.0,0.0,1.0,0.0,0,0,0,0,San Mateo,-122.328899,37.42298018,W,Growth Control,green,San Francisco,#d62728,Reform
2023-03-25,1,GA,13179,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Liberty,-81.49463778,31.82777126,S,Growth Management,green,Jacksonville,#1f77b4,Reform
2021-05-21,2,CA,6067,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Sacramento,-121.3445212,38.44881725,W,Growth Management,green,Sacramento,#d62728,Reform
2023-04-02,1,CT,9009,0.0,0.0,-2.0,0.0,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
2023-04-14,1,MI,26163,-5.0,-2.0,-2.0,1.0,-5.0,0,0,0,0,Wayne,-83.28221321,42.28172038,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
2023-03-25,1,OR,41055,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Sherman,-120.6892687,45.4052255,W,Containment,green,Portland (WA),#d62728,Reform
2023-03-31,1,SC,45023,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Chester,-81.15923162,34.69173842,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2022-04-14,1,CA,6039,0.0,0.0,0.0,-1.0,-2.0,0,0,0,0,Madera,-119.7624357,37.21825802,W,Growth Management,green,Sacramento,#d62728,Reform
2022-04-24,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2023-04-03,1,SC,45045,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Greenville,-82.37063974,34.89387815,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2022-10-15,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2023-03-07,1,MD,24033,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
2023-03-03,1,OH,39043,-1.0,0.0,0.0,0.0,2.0,0,0,0,0,Erie,-82.63799692,41.37421463,MW,Middle America,orange,Cleveland,#f7b6d2,Traditional
2022-08-13,3,AR,5119,0.0,0.0,0.0,1.0,1.0,0,0,0,0,Pulaski,-92.31191414,34.76993891,S,Containment,green,Memphis (AR),#1f77b4,Reform
2023-01-06,1,CA,6029,2.0,1.0,0.0,0.0,1.0,0,0,0,0,Kern,-118.72959,35.34292819,W,Growth Management,green,Los Angeles,#d62728,Reform
2022-11-30,1,CT,9009,0.0,0.0,-2.0,0.0,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
2023-03-10,1,VA,51131,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Northampton,-75.87764606,37.34305358,S,Middle America,orange,Norfolk (VA),#1f77b4,Traditional
2022-10-13,1,MI,26013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Baraga,-88.36559186,46.66237725,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
2023-01-25,1,LA,22031,1.0,0.0,0.0,0.0,0.0,0,0,0,0,De Soto,-93.73783029,32.05510725,S,Houston,red,Houston,#1f77b4,Wild Texas
2023-02-27,1,TN,47189,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Wilson,-86.29778739,36.15428192,S,Containment,green,Nashville,#1f77b4,Reform
2023-02-25,1,NC,37059,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Davie,-80.54428142,35.92957297,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2022-07-01,1,CA,6065,0.0,0.0,0.0,-1.0,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
2022-03-02,4,CA,6019,0.0,-1.0,0.0,0.0,1.0,0,0,0,0,Fresno,-119.6506833,36.75807672,W,Growth Management,green,Sacramento,#d62728,Reform
2022-06-06,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2023-02-16,1,SC,45021,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Cherokee,-81.62012099,35.04837373,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2022-01-03,1,NJ,34023,-1.0,1.0,0.0,-2.0,0.0,0,0,0,0,Middlesex,-74.41108832,40.43949114,NE,High Density,orange,New York (NY),#9edae5,Traditional
2022-10-28,1,CA,6059,-3.0,0.0,0.0,0.0,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
2023-01-25,1,WY,56027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Niobrara,-104.4755961,43.05616954,W,Growth Control,green,Denver,#d62728,Reform
2022-07-29,1,CA,6065,0.0,0.0,0.0,-1.0,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
2022-11-23,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2022-06-02,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2023-02-10,1,AL,1073,0.0,-1.0,0.0,0.0,-3.0,0,0,0,0,Jefferson,-86.89657084,33.5543433,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2022-11-28,1,WA,53053,0.0,1.0,0.0,0.0,2.0,0,0,0,0,Pierce,-122.1122121,47.02680625,W,Containment,green,Seattle,#d62728,Reform
2022-11-03,1,OR,41047,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Marion,-122.5849114,44.90322354,W,Containment,green,Portland (WA),#d62728,Reform
2023-01-14,1,SC,45031,0.0,0.0,0.0,0.0,2.0,0,0,0,0,Darlington,-79.95766082,34.33234414,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2022-02-01,1,GA,13179,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Liberty,-81.49463778,31.82777126,S,Growth Management,green,Jacksonville,#1f77b4,Reform
2022-12-29,1,OR,41059,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,Umatilla,-118.736681,45.59148273,W,Containment,green,Portland (WA),#d62728,Reform
2022-12-29,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2022-12-20,1,OR,41051,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Multnomah,-122.4157429,45.54693681,W,Containment,green,Portland (WA),#d62728,Reform
2021-02-18,1,SC,45029,-1.0,0.0,0.0,0.0,-2.0,0,0,0,0,Colleton,-80.66691164,32.86353032,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2023-01-19,1,VA,51197,0.0,-1.0,0.0,0.0,-1.0,0,0,0,0,Wythe,-81.07803317,36.91686677,S,Middle America,orange,Greensboro,#1f77b4,Traditional
2022-12-06,3,LA,22069,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Natchitoches,-93.09649471,31.72373065,S,Houston,red,Houston,#1f77b4,Wild Texas
2020-06-25,2,WI,55105,0.0,-1.0,1.0,-1.0,-2.0,0,0,0,0,Rock,-89.0712802,42.67118649,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
2022-12-23,1,IL,17049,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Effingham,-88.58969703,39.05935691,MW,Middle America,orange,St. Louis (IL),#f7b6d2,Traditional
2022-08-28,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2022-12-07,1,MD,24025,0.0,0.0,1.0,0.0,1.0,0,0,0,0,Harford,-76.31717004,39.56126248,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2022-12-07,1,MD,24025,0.0,0.0,1.0,0.0,1.0,0,0,0,0,Harford,-76.31717004,39.56126248,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2022-12-07,1,MD,24025,0.0,0.0,1.0,0.0,1.0,0,0,0,0,Harford,-76.31717004,39.56126248,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2022-12-07,1,MD,24025,0.0,0.0,1.0,0.0,1.0,0,0,0,0,Harford,-76.31717004,39.56126248,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2022-12-18,1,FL,12031,-1.0,-1.0,0.0,1.0,-3.0,0,0,0,0,Duval,-81.67063889,30.33214142,S,Growth Management,green,Jacksonville,#1f77b4,Reform
2022-12-03,1,MI,26011,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Arenac,-83.89498203,44.0651223,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
2022-10-10,1,CO,8063,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Kit Carson,-102.60233,39.30507096,W,Growth Control,green,Denver,#d62728,Reform
2022-11-20,2,CA,6059,-3.0,0.0,0.0,0.0,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
2022-09-19,1,GA,13245,-1.0,-2.0,0.0,0.0,-5.0,0,0,0,0,Richmond,-82.07386121,33.35950332,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2022-12-05,1,TN,47089,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Jefferson,-83.44652522,36.0513409,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2022-09-09,1,GA,13127,-1.0,0.0,1.0,0.0,0.0,0,0,0,0,Glynn,-81.53985797,31.23071711,S,Growth Management,green,Jacksonville,#1f77b4,Reform
2022-11-15,1,MO,29183,-1.0,-1.0,0.0,0.0,-2.0,0,0,0,0,St. Charles,-90.67411979,38.78248212,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
2022-10-13,2,CA,6073,0.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,San Diego,-116.7353982,33.03386576,W,Growth Management,green,San Diego,#d62728,Reform
2022-11-05,1,MD,24033,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
2022-10-28,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2022-11-09,1,OH,39023,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Clark,-83.78354054,39.91660044,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
2021-12-19,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2022-11-06,1,KY,21111,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Jefferson,-85.65772828,38.18834895,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
2022-07-29,1,CA,6073,0.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,San Diego,-116.7353982,33.03386576,W,Growth Management,green,San Diego,#d62728,Reform
2022-10-14,1,IL,17035,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Cumberland,-88.24032182,39.27402319,MW,Middle America,orange,Cincinnati (IN),#f7b6d2,Traditional
2022-10-25,1,NV,32003,0.0,-2.0,0.0,0.0,-3.0,0,0,0,0,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2022-09-30,1,KS,20091,0.0,0.0,-1.0,0.0,-1.0,0,0,0,0,Johnson,-94.82256945,38.88370015,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
2022-10-09,1,VA,51131,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Northampton,-75.87764606,37.34305358,S,Middle America,orange,Norfolk (VA),#1f77b4,Traditional
2022-07-06,1,NY,36101,1.0,0.0,0.0,0.0,2.0,0,0,0,0,Steuben,-77.3834881,42.26788874,NE,Middle America,orange,Rochester,#9edae5,Traditional
2022-06-30,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2022-10-06,1,WA,53073,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Whatcom,-121.7209525,48.82595321,W,Containment,green,Seattle,#d62728,Reform
2022-09-07,1,MD,24027,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Howard,-76.93099926,39.25078653,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2022-09-07,1,MD,24027,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Howard,-76.93099926,39.25078653,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2022-05-17,1,CA,6065,0.0,0.0,0.0,-1.0,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
2022-08-07,1,MS,28073,0.0,0.0,2.0,0.0,1.0,0,0,0,0,Lamar,-89.50870961,31.20573333,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
2022-07-16,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2022-09-09,1,OH,39097,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Madison,-83.40012747,39.89429692,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
2022-09-13,1,SC,45019,1.0,0.0,0.0,0.0,1.0,0,0,0,0,Charleston,-79.95226654,32.83417041,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2022-06-17,1,GA,13097,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Douglas,-84.76851394,33.7021135,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2022-07-29,1,OR,41035,1.0,0.0,0.0,0.0,1.0,0,0,0,0,Klamath,-121.6500072,42.68605026,W,Containment,green,Portland (WA),#d62728,Reform
2022-08-30,1,NC,37119,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2022-07-18,1,CT,9007,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Middlesex,-72.5354823,41.46358412,NE,Middle America,orange,Hartford,#9edae5,Traditional
2022-07-22,1,CA,6107,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,Tulare,-118.8004216,36.22081997,W,Growth Management,green,Los Angeles,#d62728,Reform
2022-02-13,2,GA,13067,-1.0,0.0,0.0,-1.0,-3.0,0,0,0,0,Cobb,-84.57652963,33.94183776,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2022-02-24,1,GA,13271,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Telfair,-82.93880265,31.92997221,S,Growth Management,green,Jacksonville,#1f77b4,Reform
2020-05-21,1,GA,13131,0.0,0.0,1.0,-1.0,0.0,0,0,0,0,Grady,-84.23475065,30.87476853,S,Growth Management,green,Jacksonville,#1f77b4,Reform
2020-03-25,1,GA,13063,0.0,-1.0,0.0,0.0,-1.0,0,0,0,0,Clayton,-84.35751271,33.54043935,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2022-08-09,1,AL,1119,0.0,-1.0,-1.0,0.0,-3.0,0,0,0,0,Sumter,-88.19904039,32.59104949,S,Containment,green,Memphis (MS),#1f77b4,Reform
2022-07-29,1,OH,39095,0.0,0.0,0.0,1.0,2.0,0,0,0,0,Lucas,-83.65545282,41.62064794,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
2022-07-26,1,SC,45025,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Chesterfield,-80.15867356,34.63979804,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2022-06-11,1,LA,22071,-3.0,1.0,-2.0,0.0,-2.0,0,0,0,0,Orleans,-89.92833674,30.06918821,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
2022-06-17,1,FL,12057,1.0,0.0,0.0,-1.0,-3.0,0,0,0,0,Hillsborough,-82.30867294,27.92948052,S,Growth Management,green,Tampa,#1f77b4,Reform
2022-07-17,1,AR,5059,0.0,0.0,0.0,-1.0,0.0,0,0,0,0,Hot Spring,-92.94560125,34.31751189,S,Containment,green,Memphis (AR),#1f77b4,Reform
2022-05-20,1,CA,6099,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Stanislaus,-120.9979524,37.55851635,W,Growth Management,green,Sacramento,#d62728,Reform
2022-03-04,1,CA,6065,0.0,0.0,0.0,-1.0,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
2022-06-08,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2022-04-05,1,UT,49045,0.0,1.0,0.0,0.0,2.0,0,0,0,0,Tooele,-113.1311648,40.44875267,W,High Density,orange,Salt Lake City,#d62728,Traditional
2022-05-23,1,WA,53033,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,King,-121.8063614,47.49034831,W,Containment,green,Seattle,#d62728,Reform
2022-05-08,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2020-07-16,2,AZ,4013,1.0,0.0,1.0,0.0,4.0,0,0,0,0,Maricopa,-112.4908888,33.34875974,W,Growth Management,green,Phoenix,#d62728,Reform
2022-06-08,1,NC,37125,1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Moore,-79.48151986,35.31080558,S,Middle America,orange,Greensboro,#1f77b4,Traditional
2022-03-12,1,CA,6025,1.0,-2.0,-1.0,0.0,-3.0,0,0,0,0,Imperial,-115.3657218,33.03935669,W,Growth Management,green,San Diego,#d62728,Reform
2022-02-04,1,CA,6107,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,Tulare,-118.8004216,36.22081997,W,Growth Management,green,Los Angeles,#d62728,Reform
2022-02-01,1,VA,51015,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Augusta,-79.13408568,38.16483645,S,Middle America,orange,Washington (VA),#1f77b4,Traditional
2022-02-01,1,VA,51015,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Augusta,-79.13408568,38.16483645,S,Middle America,orange,Washington (VA),#1f77b4,Traditional
2020-12-18,1,FL,12069,3.0,0.0,0.0,-1.0,2.0,0,0,0,0,Lake,-81.71135257,28.76121706,S,Growth Management,green,Orlando,#1f77b4,Reform
2022-05-21,1,VA,51033,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Caroline,-77.34662195,38.02701807,S,Middle America,orange,Richmond,#1f77b4,Traditional
2022-05-21,1,VA,51033,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Caroline,-77.34662195,38.02701807,S,Middle America,orange,Richmond,#1f77b4,Traditional
2020-08-29,1,NM,35001,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Bernalillo,-106.6705759,35.05121905,W,Growth Control,green,Denver,#d62728,Reform
2022-04-28,2,NM,35025,0.0,0.0,1.0,-1.0,0.0,0,0,0,0,Lea,-103.4124539,32.79215735,S,Dallas-San Antonio,red,San Antonio,#1f77b4,Wild Texas
2020-04-22,1,CT,9001,0.0,0.0,-2.0,0.0,-1.0,0,0,0,0,Fairfield,-73.38919037,41.26973285,NE,Middle America,orange,New Haven,#9edae5,Traditional
